date,expiration,option_type,S,strike,bid,ask,market_price,volume,open_interest,days_to_expiration,T,moneyness,moneyness_category,sigma,r,market_price_over_K
2023-08-25,2023-08-28,PUT,440.79,457.0,16.08,16.31,16.195,5,5,3,0.0082191780821917,0.9645295404814004,OTM,17.2,0.0556,0.035437636761487964
2023-08-25,2023-08-28,PUT,440.79,455.0,14.1,14.31,14.205,20,29,3,0.0082191780821917,0.9687692307692308,OTM,17.2,0.0556,0.03121978021978022
2023-08-25,2023-08-28,PUT,440.79,454.0,13.1,13.31,13.205,40,12,3,0.0082191780821917,0.9709030837004404,ATM,17.2,0.0556,0.029085903083700442
2023-08-25,2023-08-28,PUT,440.79,453.0,12.1,12.31,12.205,86,10,3,0.0082191780821917,0.973046357615894,ATM,17.2,0.0556,0.02694260485651214
2023-08-25,2023-08-28,PUT,440.79,452.0,11.15,11.31,11.23,40,11,3,0.0082191780821917,0.9751991150442476,ATM,17.2,0.0556,0.024845132743362832
2023-08-25,2023-08-28,PUT,440.79,451.0,10.1,10.31,10.205,35,22,3,0.0082191780821917,0.977361419068736,ATM,17.2,0.0556,0.02262749445676275
2023-08-25,2023-08-28,PUT,440.79,450.0,9.1,9.31,9.205,1809,30,3,0.0082191780821917,0.9795333333333331,ATM,17.2,0.0556,0.020455555555555557
2023-08-25,2023-09-01,PUT,440.79,448.0,7.46,7.63,7.545,156,3750,7,0.0191780821917808,0.98390625,ATM,17.2,0.0556,0.016841517857142857
2023-08-25,2023-09-01,PUT,440.79,447.5,7.06,7.21,7.135,101,2359,7,0.0191780821917808,0.9850055865921789,ATM,17.2,0.0556,0.01594413407821229
2023-08-25,2023-09-01,PUT,440.79,447.0,6.66,6.81,6.734999999999999,408,4303,7,0.0191780821917808,0.9861073825503356,ATM,17.2,0.0556,0.01506711409395973
2023-08-25,2023-09-01,PUT,440.79,437.5,1.75,1.76,1.755,7918,3538,7,0.0191780821917808,1.00752,ATM,17.2,0.0556,0.004011428571428571
2023-08-25,2023-09-05,PUT,440.79,434.0,1.26,1.28,1.27,876,106,11,0.0301369863013698,1.0156451612903226,ATM,17.2,0.0556,0.0029262672811059907
2023-08-25,2023-09-05,PUT,440.79,433.0,1.09,1.1,1.0950000000000002,1295,326,11,0.0301369863013698,1.0179907621247113,ATM,17.2,0.0556,0.0025288683602771368
2023-08-25,2023-09-05,PUT,440.79,432.0,0.94,0.95,0.945,384,288,11,0.0301369863013698,1.020347222222222,ATM,17.2,0.0556,0.0021874999999999998
2023-08-25,2023-09-05,PUT,440.79,431.0,0.82,0.83,0.825,745,284,11,0.0301369863013698,1.0227146171693735,ATM,17.2,0.0556,0.0019141531322505799
2023-08-25,2023-09-05,PUT,440.79,430.0,0.71,0.72,0.715,1141,403,11,0.0301369863013698,1.025093023255814,ATM,17.2,0.0556,0.0016627906976744186
2023-08-25,2023-09-05,PUT,440.79,429.0,0.61,0.62,0.615,344,198,11,0.0301369863013698,1.0274825174825173,ATM,17.2,0.0556,0.0014335664335664335
2023-08-25,2023-09-05,PUT,440.79,428.0,0.53,0.54,0.535,245,308,11,0.0301369863013698,1.0298831775700934,ATM,17.2,0.0556,0.00125
2023-08-25,2023-09-01,PUT,440.79,461.0,20.07,20.32,20.195,2,3,7,0.0191780821917808,0.9561605206073752,OTM,17.2,0.0556,0.043806941431670285
2023-08-25,2023-09-01,PUT,440.79,460.0,19.07,19.32,19.195,78,21,7,0.0191780821917808,0.9582391304347824,OTM,17.2,0.0556,0.041728260869565215
2023-08-25,2023-09-01,PUT,440.79,459.0,18.07,18.32,18.195,1,1,7,0.0191780821917808,0.9603267973856208,OTM,17.2,0.0556,0.03964052287581699
2023-08-25,2023-09-01,PUT,440.79,458.0,17.07,17.32,17.195,1,1,7,0.0191780821917808,0.962423580786026,OTM,17.2,0.0556,0.037543668122270744
2023-08-25,2023-09-01,PUT,440.79,446.0,5.92,6.04,5.98,252,2759,7,0.0191780821917808,0.988318385650224,ATM,17.2,0.0556,0.013408071748878925
2023-08-25,2023-09-01,PUT,440.79,445.0,5.26,5.31,5.285,1111,8316,7,0.0191780821917808,0.9905393258426964,ATM,17.2,0.0556,0.011876404494382023
2023-08-25,2023-09-01,PUT,440.79,444.0,4.62,4.66,4.640000000000001,683,4352,7,0.0191780821917808,0.9927702702702702,ATM,17.2,0.0556,0.010450450450450451
2023-08-25,2023-09-01,PUT,440.79,443.0,4.05,4.06,4.055,3421,3879,7,0.0191780821917808,0.9950112866817156,ATM,17.2,0.0556,0.009153498871331827
2023-08-25,2023-09-01,PUT,440.79,442.5,3.77,3.79,3.78,3082,4702,7,0.0191780821917808,0.996135593220339,ATM,17.2,0.0556,0.008542372881355932
2023-08-25,2023-09-01,PUT,440.79,442.0,3.51,3.53,3.52,4358,4957,7,0.0191780821917808,0.997262443438914,ATM,17.2,0.0556,0.007963800904977376
2023-08-25,2023-09-01,PUT,440.79,441.0,3.04,3.05,3.045,11071,5596,7,0.0191780821917808,0.9995238095238096,ATM,17.2,0.0556,0.006904761904761905
2023-08-25,2023-09-01,PUT,440.79,440.0,2.61,2.62,2.615,24915,23791,7,0.0191780821917808,1.0017954545454544,ATM,17.2,0.0556,0.005943181818181819
2023-08-25,2023-09-01,PUT,440.79,439.0,2.23,2.25,2.24,19480,5663,7,0.0191780821917808,1.0040774487471524,ATM,17.2,0.0556,0.00510250569476082
2023-08-25,2023-09-01,PUT,440.79,438.0,1.9,1.91,1.905,28420,9053,7,0.0191780821917808,1.0063698630136986,ATM,17.2,0.0556,0.004349315068493151
2023-08-25,2023-08-29,PUT,440.79,431.0,0.14,0.15,0.145,3832,3059,4,0.010958904109589,1.0227146171693735,ATM,17.2,0.0556,0.00033642691415313223
2023-08-25,2023-09-15,PUT,440.79,404.0,0.39,0.4,0.395,418,7244,21,0.0575342465753424,1.0910643564356437,ITM,17.2,0.0556,0.0009777227722772277
2023-08-25,2023-09-15,PUT,440.79,403.0,0.37,0.38,0.375,393,10019,21,0.0575342465753424,1.0937717121588089,ITM,17.2,0.0556,0.0009305210918114144
2023-08-25,2023-09-08,PUT,440.79,451.0,10.34,10.56,10.45,138,822,14,0.0383561643835616,0.977361419068736,ATM,17.2,0.0556,0.023170731707317073
2023-08-25,2023-09-08,PUT,440.79,412.0,0.25,0.26,0.255,538,1027,14,0.0383561643835616,1.069878640776699,ITM,17.2,0.0556,0.0006189320388349515
2023-08-25,2023-09-08,PUT,440.79,411.0,0.23,0.24,0.235,173,265,14,0.0383561643835616,1.0724817518248175,ITM,17.2,0.0556,0.0005717761557177616
2023-08-25,2023-09-08,PUT,440.79,410.0,0.22,0.23,0.225,521,13066,14,0.0383561643835616,1.0750975609756095,ITM,17.2,0.0556,0.0005487804878048781
2023-08-25,2023-09-08,PUT,440.79,409.0,0.21,0.22,0.215,245,1345,14,0.0383561643835616,1.077726161369193,ITM,17.2,0.0556,0.0005256723716381418
2023-08-25,2023-09-08,PUT,440.79,408.0,0.2,0.21,0.205,245,438,14,0.0383561643835616,1.0803676470588237,ITM,17.2,0.0556,0.0005024509803921569
2023-08-25,2023-09-08,PUT,440.79,407.0,0.19,0.2,0.195,392,276,14,0.0383561643835616,1.083022113022113,ITM,17.2,0.0556,0.0004791154791154791
2023-08-25,2023-09-08,PUT,440.79,406.0,0.18,0.19,0.185,43,134,14,0.0383561643835616,1.0856896551724138,ITM,17.2,0.0556,0.00045566502463054186
2023-08-25,2023-09-08,PUT,440.79,405.0,0.17,0.18,0.175,360,54955,14,0.0383561643835616,1.0883703703703702,ITM,17.2,0.0556,0.00043209876543209873
2023-08-25,2023-09-08,PUT,440.79,404.0,0.16,0.17,0.165,101,180,14,0.0383561643835616,1.0910643564356437,ITM,17.2,0.0556,0.00040841584158415845
2023-08-25,2023-09-08,PUT,440.79,413.0,0.26,0.27,0.265,202,3164,14,0.0383561643835616,1.0672881355932202,ITM,17.2,0.0556,0.0006416464891041162
2023-08-25,2023-09-08,PUT,440.79,403.0,0.16,0.17,0.165,19,71,14,0.0383561643835616,1.0937717121588089,ITM,17.2,0.0556,0.00040942928039702233
2023-08-25,2023-09-08,PUT,440.79,401.0,0.14,0.15,0.145,92,61,14,0.0383561643835616,1.099226932668329,ITM,17.2,0.0556,0.00036159600997506233
2023-08-25,2023-09-08,PUT,440.79,415.0,0.3,0.31,0.305,1997,9750,14,0.0383561643835616,1.0621445783132528,ITM,17.2,0.0556,0.0007349397590361446
2023-08-25,2023-09-08,PUT,440.79,416.0,0.32,0.33,0.325,114,1268,14,0.0383561643835616,1.059591346153846,ITM,17.2,0.0556,0.00078125
2023-08-25,2023-09-08,PUT,440.79,428.0,0.97,0.98,0.975,2029,3259,14,0.0383561643835616,1.0298831775700934,ATM,17.2,0.0556,0.00227803738317757
2023-08-25,2023-09-08,PUT,440.79,427.0,0.87,0.89,0.88,875,3787,14,0.0383561643835616,1.032295081967213,ITM,17.2,0.0556,0.0020608899297423888
2023-08-25,2023-09-08,PUT,440.79,426.0,0.79,0.8,0.795,866,2613,14,0.0383561643835616,1.0347183098591548,ITM,17.2,0.0556,0.0018661971830985916
2023-08-25,2023-09-08,PUT,440.79,425.0,0.71,0.72,0.715,9124,19286,14,0.0383561643835616,1.0371529411764706,ITM,17.2,0.0556,0.0016823529411764705
2023-08-25,2023-09-08,PUT,440.79,424.0,0.65,0.66,0.655,10581,1560,14,0.0383561643835616,1.0395990566037736,ITM,17.2,0.0556,0.001544811320754717
2023-08-25,2023-09-08,PUT,440.79,423.0,0.59,0.6,0.595,1544,4849,14,0.0383561643835616,1.0420567375886525,ITM,17.2,0.0556,0.0014066193853427896
2023-08-25,2023-09-08,PUT,440.79,402.0,0.15,0.16,0.155,93,46,14,0.0383561643835616,1.0964925373134329,ITM,17.2,0.0556,0.0003855721393034826
2023-08-25,2023-09-08,PUT,440.79,422.0,0.53,0.54,0.535,500,23398,14,0.0383561643835616,1.0445260663507108,ITM,17.2,0.0556,0.0012677725118483414
2023-08-25,2023-09-08,PUT,440.79,414.0,0.28,0.29,0.285,142,5737,14,0.0383561643835616,1.0647101449275362,ITM,17.2,0.0556,0.0006884057971014492
2023-08-25,2023-09-06,PUT,440.79,408.0,0.13,0.14,0.135,1,6,12,0.0328767123287671,1.0803676470588237,ITM,17.2,0.0556,0.0003308823529411765
2023-08-25,2023-09-05,PUT,440.79,444.0,4.88,4.91,4.895,213,391,11,0.0301369863013698,0.9927702702702702,ATM,17.2,0.0556,0.011024774774774773
2023-08-25,2023-09-05,PUT,440.79,443.0,4.32,4.34,4.33,191,744,11,0.0301369863013698,0.9950112866817156,ATM,17.2,0.0556,0.009774266365688488
2023-08-25,2023-09-05,PUT,440.79,442.0,3.8,3.82,3.81,233,509,11,0.0301369863013698,0.997262443438914,ATM,17.2,0.0556,0.008619909502262444
2023-08-25,2023-09-05,PUT,440.79,441.0,3.34,3.36,3.35,545,691,11,0.0301369863013698,0.9995238095238096,ATM,17.2,0.0556,0.007596371882086168
2023-08-25,2023-09-05,PUT,440.79,440.0,2.93,2.94,2.935,7130,718,11,0.0301369863013698,1.0017954545454544,ATM,17.2,0.0556,0.006670454545454545
2023-08-25,2023-09-05,PUT,440.79,450.0,9.29,9.48,9.385,47,131,11,0.0301369863013698,0.9795333333333331,ATM,17.2,0.0556,0.020855555555555554
2023-08-25,2023-09-06,PUT,440.79,424.0,0.43,0.44,0.435,155,228,12,0.0328767123287671,1.0395990566037736,ITM,17.2,0.0556,0.001025943396226415
2023-08-25,2023-09-06,PUT,440.79,423.0,0.38,0.39,0.385,367,247,12,0.0328767123287671,1.0420567375886525,ITM,17.2,0.0556,0.0009101654846335697
2023-08-25,2023-09-06,PUT,440.79,422.0,0.34,0.35,0.345,83,236,12,0.0328767123287671,1.0445260663507108,ITM,17.2,0.0556,0.0008175355450236966
2023-08-25,2023-09-06,PUT,440.79,450.0,9.37,9.56,9.465,7,147,12,0.0328767123287671,0.9795333333333331,ATM,17.2,0.0556,0.021033333333333334
2023-08-25,2023-09-06,PUT,440.79,421.0,0.31,0.32,0.315,76,432,12,0.0328767123287671,1.0470071258907363,ITM,17.2,0.0556,0.0007482185273159145
2023-08-25,2023-09-06,PUT,440.79,419.0,0.26,0.27,0.265,198,83,12,0.0328767123287671,1.0520047732696896,ITM,17.2,0.0556,0.0006324582338902148
2023-08-25,2023-09-06,PUT,440.79,418.0,0.24,0.25,0.245,13,281,12,0.0328767123287671,1.0545215311004783,ITM,17.2,0.0556,0.0005861244019138756
2023-08-25,2023-09-06,PUT,440.79,417.0,0.22,0.23,0.225,4,49,12,0.0328767123287671,1.05705035971223,ITM,17.2,0.0556,0.000539568345323741
2023-08-25,2023-09-06,PUT,440.79,416.0,0.2,0.21,0.205,203,43,12,0.0328767123287671,1.059591346153846,ITM,17.2,0.0556,0.0004927884615384615
2023-08-25,2023-09-06,PUT,440.79,415.0,0.19,0.2,0.195,41,17,12,0.0328767123287671,1.0621445783132528,ITM,17.2,0.0556,0.00046987951807228915
2023-08-25,2023-09-06,PUT,440.79,413.0,0.17,0.18,0.175,15,21,12,0.0328767123287671,1.0672881355932202,ITM,17.2,0.0556,0.000423728813559322
2023-08-25,2023-09-06,PUT,440.79,412.0,0.16,0.17,0.165,10,25,12,0.0328767123287671,1.069878640776699,ITM,17.2,0.0556,0.0004004854368932039
2023-08-25,2023-09-06,PUT,440.79,411.0,0.15,0.16,0.155,11,24,12,0.0328767123287671,1.0724817518248175,ITM,17.2,0.0556,0.00037712895377128955
2023-08-25,2023-09-06,PUT,440.79,410.0,0.14,0.15,0.145,24,152,12,0.0328767123287671,1.0750975609756095,ITM,17.2,0.0556,0.00035365853658536584
2023-08-25,2023-09-06,PUT,440.79,420.0,0.28,0.29,0.285,182,311,12,0.0328767123287671,1.0495,ITM,17.2,0.0556,0.0006785714285714286
2023-08-25,2023-09-08,PUT,440.79,421.0,0.49,0.5,0.495,287,2467,14,0.0383561643835616,1.0470071258907363,ITM,17.2,0.0556,0.001175771971496437
2023-08-25,2023-09-08,PUT,440.79,420.0,0.45,0.46,0.455,5272,38155,14,0.0383561643835616,1.0495,ITM,17.2,0.0556,0.0010833333333333333
2023-08-25,2023-09-08,PUT,440.79,419.0,0.41,0.42,0.415,1061,4403,14,0.0383561643835616,1.0520047732696896,ITM,17.2,0.0556,0.000990453460620525
2023-08-25,2023-08-28,PUT,4413.905,4535.0,118.7,122.4,120.55,7,24,3,0.0082191780821917,0.973297684674752,ATM,17.2,0.0556,0.026582138919514883
2023-08-25,2023-08-28,PUT,4413.905,4530.0,113.6,117.4,115.5,7,257,3,0.0082191780821917,0.9743719646799116,ATM,17.2,0.0556,0.025496688741721854
2023-08-25,2023-08-28,PUT,4413.905,4525.0,108.7,112.4,110.55,9,23,3,0.0082191780821917,0.9754486187845304,ATM,17.2,0.0556,0.024430939226519337
2023-08-25,2023-08-28,PUT,4413.905,4520.0,103.7,107.4,105.55,41,76,3,0.0082191780821917,0.9765276548672566,ATM,17.2,0.0556,0.023351769911504425
2023-08-25,2023-08-28,PUT,4413.905,4515.0,98.7,102.4,100.55,55,35,3,0.0082191780821917,0.9776090808416388,ATM,17.2,0.0556,0.022270210409745292
2023-08-25,2023-08-28,PUT,4413.905,4510.0,93.8,96.1,94.95,26,57,3,0.0082191780821917,0.9786929046563192,ATM,17.2,0.0556,0.02105321507760532
2023-08-25,2023-08-28,PUT,4413.905,4505.0,88.8,92.5,90.65,26,45,3,0.0082191780821917,0.9797791342952274,ATM,17.2,0.0556,0.02012208657047725
2023-08-25,2023-08-28,PUT,4413.905,4540.0,123.5,127.5,125.5,5,42,3,0.0082191780821917,0.97222577092511,ATM,17.2,0.0556,0.0276431718061674
2023-08-25,2023-08-28,PUT,4413.905,4495.0,78.9,82.6,80.75,27,110,3,0.0082191780821917,0.9819588431590656,ATM,17.2,0.0556,0.01796440489432703
2023-08-25,2023-09-08,PUT,238.33,250.0,14.8,14.9,14.85,791,1305,14,0.0383561643835616,0.95332,OTM,17.2,0.0556,0.0594
2023-08-25,2023-08-28,PUT,4413.905,4490.0,74.7,76.4,75.55000000000001,117,154,3,0.0082191780821917,0.9830523385300668,ATM,17.2,0.0556,0.016826280623608022
2023-08-25,2023-08-28,PUT,4413.905,4480.0,65.2,66.5,65.85,341,177,3,0.0082191780821917,0.9852466517857142,ATM,17.2,0.0556,0.014698660714285713
2023-08-25,2023-08-28,PUT,4413.905,4500.0,85.0,86.2,85.6,58,746,3,0.0082191780821917,0.9808677777777776,ATM,17.2,0.0556,0.01902222222222222
2023-08-25,2023-08-28,PUT,4413.905,4545.0,128.5,132.5,130.5,15,34,3,0.0082191780821917,0.971156215621562,ATM,17.2,0.0556,0.028712871287128714
2023-08-25,2023-08-28,PUT,4413.905,4550.0,133.5,137.5,135.5,143,1042,3,0.0082191780821917,0.9700890109890108,ATM,17.2,0.0556,0.02978021978021978
2023-08-25,2023-08-28,PUT,4413.905,4555.0,138.5,142.5,140.5,33,17,3,0.0082191780821917,0.9690241492864984,OTM,17.2,0.0556,0.03084522502744237
2023-08-25,2023-08-29,PUT,4413.905,4145.0,0.2,0.3,0.25,39,62,4,0.010958904109589,1.0648745476477683,ITM,17.2,0.0556,6.031363088057901e-05
2023-08-25,2023-08-29,PUT,4413.905,4135.0,0.2,0.25,0.225,1,21,4,0.010958904109589,1.0674498186215235,ITM,17.2,0.0556,5.441354292623942e-05
2023-08-25,2023-08-29,PUT,4413.905,4130.0,0.2,0.25,0.225,532,3987,4,0.010958904109589,1.068742130750605,ITM,17.2,0.0556,5.4479418886198546e-05
2023-08-25,2023-08-29,PUT,4413.905,4125.0,0.2,0.25,0.225,24,427,4,0.010958904109589,1.0700375757575755,ITM,17.2,0.0556,5.4545454545454546e-05
2023-08-25,2023-08-28,PUT,4413.905,4485.0,69.9,71.6,70.75,58,91,3,0.0082191780821917,0.9841482720178372,ATM,17.2,0.0556,0.01577480490523969
2023-08-25,2023-09-08,PUT,238.33,247.5,13.0,13.1,13.05,214,12,14,0.0383561643835616,0.9629494949494948,OTM,17.2,0.0556,0.05272727272727273
2023-08-25,2023-09-07,PUT,440.79,438.0,2.67,2.69,2.68,1206,55,13,0.0356164383561643,1.0063698630136986,ATM,17.2,0.0556,0.006118721461187215
2023-08-25,2023-09-07,PUT,440.79,439.0,3.0,3.02,3.01,1377,35,13,0.0356164383561643,1.0040774487471524,ATM,17.2,0.0556,0.006856492027334851
2023-08-25,2023-09-08,PUT,440.79,418.0,0.38,0.39,0.385,1593,1839,14,0.0383561643835616,1.0545215311004783,ITM,17.2,0.0556,0.0009210526315789473
2023-08-25,2023-09-08,PUT,440.79,417.0,0.35,0.36,0.355,371,1670,14,0.0383561643835616,1.05705035971223,ITM,17.2,0.0556,0.0008513189448441247
2023-08-25,2023-09-07,PUT,440.79,448.0,7.83,7.98,7.905,1,276,13,0.0356164383561643,0.98390625,ATM,17.2,0.0556,0.017645089285714285
2023-08-25,2023-09-07,PUT,440.79,447.0,7.1,7.24,7.17,2,146,13,0.0356164383561643,0.9861073825503356,ATM,17.2,0.0556,0.01604026845637584
2023-08-25,2023-09-07,PUT,440.79,435.0,1.88,1.89,1.885,1310,63,13,0.0356164383561643,1.0133103448275862,ATM,17.2,0.0556,0.004333333333333333
2023-08-25,2023-09-07,PUT,440.79,434.0,1.67,1.69,1.68,1225,10,13,0.0356164383561643,1.0156451612903226,ATM,17.2,0.0556,0.003870967741935484
2023-08-25,2023-09-07,PUT,440.79,433.0,1.48,1.5,1.49,862,25,13,0.0356164383561643,1.0179907621247113,ATM,17.2,0.0556,0.003441108545034642
2023-08-25,2023-09-07,PUT,440.79,432.0,1.32,1.33,1.3250000000000002,309,42,13,0.0356164383561643,1.020347222222222,ATM,17.2,0.0556,0.00306712962962963
2023-08-25,2023-09-07,PUT,440.79,431.0,1.17,1.18,1.1749999999999998,275,50,13,0.0356164383561643,1.0227146171693735,ATM,17.2,0.0556,0.0027262180974477954
2023-08-25,2023-09-07,PUT,440.79,430.0,1.04,1.05,1.045,1121,183,13,0.0356164383561643,1.025093023255814,ATM,17.2,0.0556,0.0024302325581395346
2023-08-25,2023-09-07,PUT,440.79,420.0,0.36,0.37,0.365,385,400,13,0.0356164383561643,1.0495,ITM,17.2,0.0556,0.000869047619047619
2023-08-25,2023-09-07,PUT,440.79,410.0,0.18,0.19,0.185,568,29,13,0.0356164383561643,1.0750975609756095,ITM,17.2,0.0556,0.00045121951219512197
2023-08-25,2023-09-07,PUT,440.79,436.0,2.12,2.13,2.125,976,109,13,0.0356164383561643,1.01098623853211,ATM,17.2,0.0556,0.004873853211009175
2023-08-25,2023-09-07,PUT,440.79,437.0,2.38,2.39,2.385,962,2123,13,0.0356164383561643,1.0086727688787185,ATM,17.2,0.0556,0.005457665903890159
2023-08-25,2023-09-07,PUT,440.79,446.0,6.45,6.51,6.48,1,5,13,0.0356164383561643,0.988318385650224,ATM,17.2,0.0556,0.014529147982062781
2023-08-25,2023-09-07,PUT,440.79,445.0,5.82,5.87,5.845000000000001,159,23,13,0.0356164383561643,0.9905393258426964,ATM,17.2,0.0556,0.013134831460674158
2023-08-25,2023-09-07,PUT,440.79,444.0,5.24,5.27,5.255,186,34,13,0.0356164383561643,0.9927702702702702,ATM,17.2,0.0556,0.011835585585585586
2023-08-25,2023-09-07,PUT,440.79,443.0,4.71,4.73,4.720000000000001,761,28,13,0.0356164383561643,0.9950112866817156,ATM,17.2,0.0556,0.010654627539503388
2023-08-25,2023-09-07,PUT,440.79,442.0,4.21,4.24,4.225,605,12,13,0.0356164383561643,0.997262443438914,ATM,17.2,0.0556,0.009558823529411764
2023-08-25,2023-09-07,PUT,440.79,441.0,3.77,3.79,3.78,1045,42,13,0.0356164383561643,0.9995238095238096,ATM,17.2,0.0556,0.00857142857142857
2023-08-25,2023-09-07,PUT,440.79,440.0,3.37,3.38,3.375,2643,305,13,0.0356164383561643,1.0017954545454544,ATM,17.2,0.0556,0.007670454545454545
2023-08-25,2023-09-05,PUT,440.79,445.0,5.49,5.54,5.515000000000001,212,387,11,0.0301369863013698,0.9905393258426964,ATM,17.2,0.0556,0.012393258426966293
2023-08-25,2023-09-05,PUT,440.79,446.0,6.12,6.24,6.18,38,132,11,0.0301369863013698,0.988318385650224,ATM,17.2,0.0556,0.013856502242152466
2023-08-25,2023-09-05,PUT,440.79,447.0,6.84,6.99,6.915,18,7,11,0.0301369863013698,0.9861073825503356,ATM,17.2,0.0556,0.015469798657718121
2023-08-25,2023-09-05,PUT,440.79,448.0,7.61,7.77,7.689999999999999,4,11,11,0.0301369863013698,0.98390625,ATM,17.2,0.0556,0.017165178571428567
2023-08-25,2023-09-15,PUT,440.79,445.0,7.49,7.55,7.52,2053,47409,21,0.0575342465753424,0.9905393258426964,ATM,17.2,0.0556,0.016898876404494383
2023-08-25,2023-09-15,PUT,440.79,444.0,6.94,7.0,6.970000000000001,412,18671,21,0.0575342465753424,0.9927702702702702,ATM,17.2,0.0556,0.0156981981981982
2023-08-25,2023-09-15,PUT,440.79,443.0,6.42,6.47,6.445,4482,20513,21,0.0575342465753424,0.9950112866817156,ATM,17.2,0.0556,0.014548532731376976
2023-08-25,2023-09-15,PUT,440.79,442.0,5.95,5.97,5.96,1782,15997,21,0.0575342465753424,0.997262443438914,ATM,17.2,0.0556,0.013484162895927602
2023-08-25,2023-09-15,PUT,440.79,441.0,5.5,5.52,5.51,2925,12377,21,0.0575342465753424,0.9995238095238096,ATM,17.2,0.0556,0.012494331065759636
2023-08-25,2023-09-15,PUT,440.79,440.0,5.09,5.1,5.095,32289,95583,21,0.0575342465753424,1.0017954545454544,ATM,17.2,0.0556,0.011579545454545453
2023-08-25,2023-09-15,PUT,440.79,439.0,4.7,4.71,4.705,9741,17509,21,0.0575342465753424,1.0040774487471524,ATM,17.2,0.0556,0.01071753986332574
2023-08-25,2023-09-15,PUT,440.79,448.0,9.32,9.58,9.45,291,15039,21,0.0575342465753424,0.98390625,ATM,17.2,0.0556,0.021093749999999998
2023-08-25,2023-09-15,PUT,440.79,449.0,9.95,10.27,10.11,42,18865,21,0.0575342465753424,0.9817149220489976,ATM,17.2,0.0556,0.022516703786191535
2023-08-25,2023-09-15,PUT,440.79,446.0,8.06,8.17,8.115,168,18132,21,0.0575342465753424,0.988318385650224,ATM,17.2,0.0556,0.01819506726457399
2023-08-25,2023-09-15,PUT,440.79,459.0,18.31,18.95,18.63,1,222,21,0.0575342465753424,0.9603267973856208,OTM,17.2,0.0556,0.04058823529411765
2023-08-25,2023-09-15,PUT,440.79,456.0,15.59,16.19,15.89,65,11654,21,0.0575342465753424,0.9666447368421052,OTM,17.2,0.0556,0.034846491228070174
2023-08-25,2023-09-15,PUT,440.79,455.0,14.66,15.3,14.98,168,18194,21,0.0575342465753424,0.9687692307692308,OTM,17.2,0.0556,0.03292307692307692
2023-08-25,2023-09-15,PUT,440.79,454.0,13.84,14.43,14.135,44,14180,21,0.0575342465753424,0.9709030837004404,ATM,17.2,0.0556,0.031134361233480175
2023-08-25,2023-09-15,PUT,440.79,453.0,12.95,13.58,13.265,11,1233,21,0.0575342465753424,0.973046357615894,ATM,17.2,0.0556,0.029282560706401766
2023-08-25,2023-09-15,PUT,440.79,452.0,12.17,12.76,12.465,54,17482,21,0.0575342465753424,0.9751991150442476,ATM,17.2,0.0556,0.027577433628318583
2023-08-25,2023-09-15,PUT,440.79,451.0,11.38,11.97,11.675,32,446,21,0.0575342465753424,0.977361419068736,ATM,17.2,0.0556,0.025886917960088695
2023-08-25,2023-09-15,PUT,440.79,450.0,10.68,11.1,10.89,4276,44886,21,0.0575342465753424,0.9795333333333331,ATM,17.2,0.0556,0.024200000000000003
2023-08-25,2023-09-15,PUT,440.79,438.0,4.34,4.35,4.345,24747,18779,21,0.0575342465753424,1.0063698630136986,ATM,17.2,0.0556,0.009920091324200913
2023-08-25,2023-09-15,PUT,440.79,437.0,4.01,4.02,4.015,13093,15524,21,0.0575342465753424,1.0086727688787185,ATM,17.2,0.0556,0.009187643020594966
2023-08-25,2023-09-15,PUT,440.79,458.0,17.39,18.0,17.695,5,9325,21,0.0575342465753424,0.962423580786026,OTM,17.2,0.0556,0.0386353711790393
2023-08-25,2023-09-15,PUT,440.79,447.0,8.64,8.91,8.775,85,14877,21,0.0575342465753424,0.9861073825503356,ATM,17.2,0.0556,0.019630872483221477
2023-08-25,2023-09-08,PUT,440.79,442.5,4.63,4.65,4.640000000000001,1227,1744,14,0.0383561643835616,0.996135593220339,ATM,17.2,0.0556,0.010485875706214691
2023-08-25,2023-09-08,PUT,440.79,443.0,4.88,4.9,4.890000000000001,985,4811,14,0.0383561643835616,0.9950112866817156,ATM,17.2,0.0556,0.011038374717832958
2023-08-25,2023-09-08,PUT,440.79,450.0,9.48,9.7,9.59,219,6940,14,0.0383561643835616,0.9795333333333331,ATM,17.2,0.0556,0.02131111111111111
